Genus;Species;Replicate.number;Group;Habitat;Trophic.group;Ref.tg;Body.length;Min.bl;Max.bl;Ref.bl;Dry.mass;Min.dm;Max.dm;Ref.dm;Cct.prop;Min.Cprop;Max.Cprop;Cct.total;Ref.C;Nct.prop;Min.Nprop;Max.Nprop;Nct.total;Ref.N;Pct.prop;Min.Pprop;Max.Pprop;Pct.total;Ref.P;N:Pct;Min.NP;Max.NP;Ref.NP;Protein.ct;Min.prot;Max.prot;Ref.prot;Lipid.ct;Min.lip;Max.lip;Ref.lip;Respiration.rt.ind;Respiration.rt.mg;Min.resp.mg;Max.resp.mg;Temp.resp.rt;Min.temp.resp.rt;Max.temp.resp.rt;Ref.resp;N-ammonia.ex.rt.ug.ind;N-ammonia.ex.rt.ug.dm;Min.Nex.rt.ug.dm;Max.Nex.rt.ug.dm;N-ammonia.ex.rt.nmol.dm;N-ammonia.ex.rt.nmol.ind;Min.Nex.rt.nmol.ind;Max.Nex.rt.nmol.ind;Temp.Nex.rt;Min.temp.Nex.rt;Max.temp.Nex.rt;Ref.N.ex;P-phosphate.ex.rt.ug.ind;P-phosphate.ex.rt.ug.dm;Min.Pex.rt.ug.dm;Max.Pex.rt.ug.dm;P-phosphate.ex.rt.nmol.dm;P-phosphate.ex.rt.nmol.ind;Min.Pex.rt.nmol.ind;Max.Pex.rt.nmol.ind;Temp.Pex.rt;Min.temp.Pex.rt;Max.temp.Pex.rt;Ref.P.ex;N:P.ex;Min.NP.ex;Max.NP.ex;Ref.NPex
Eucalanus;subcrassus;23;Copepoda;Marine;NA;NA;NA;NA;NA;NA;0,077;NA;NA;70;41,6;NA;NA;0,032032;70;9,619480519;NA;NA;0,00741;70;0,78961039;NA;NA;0,00061;70;26,92347039;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;0,0188;NA;NA;NA;22;NA;NA;70;0,0037;NA;NA;NA;NA;NA;NA;NA;22;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Eucalanus;subcrassus;24;Copepoda;Marine;NA;NA;NA;NA;NA;NA;0,1104;NA;NA;70;41,59963768;NA;NA;0,045926;70;9,619565217;NA;NA;0,01062;70;0,789855072;NA;NA;0,00087;70;26,91536697;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;0,674;NA;NA;NA;24;NA;NA;70;0,0214;NA;NA;NA;NA;NA;NA;NA;24;NA;NA;70;0,0045;NA;NA;NA;NA;NA;NA;NA;24;NA;NA;NA;10,51493611;NA;NA;70
Eucalanus;subcrassus;25;Copepoda;Marine;NA;NA;NA;NA;NA;NA;0,1135;NA;NA;70;41,6;NA;NA;0,047216;70;9,620264317;NA;NA;0,01092;70;0,79030837;NA;NA;0,00090;70;26,90188406;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;0,688;NA;NA;NA;24;NA;NA;70;0,021;NA;NA;NA;NA;NA;NA;NA;24;NA;NA;70;0,0054;NA;NA;NA;NA;NA;NA;NA;24;NA;NA;NA;8,598662703;NA;NA;70
Eucalanus;subcrassus;26;Copepoda;Marine;NA;NA;NA;NA;NA;NA;0,0775;NA;NA;70;41,6;NA;NA;0,03224;70;9,620645161;NA;NA;0,00746;70;0,789677419;NA;NA;0,00061;70;26,92444444;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;0,0397;NA;NA;NA;29;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Eucalanus;subcrassus;27;Copepoda;Marine;NA;NA;NA;NA;NA;NA;0,0343;NA;NA;70;41,60058309;NA;NA;0,014269;70;9,620991254;NA;NA;0,00330;70;0,790087464;NA;NA;0,00027;70;26,91143911;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;0,0159;NA;NA;NA;29;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Eucalanus;subcrassus;28;Copepoda;Marine;NA;NA;NA;NA;NA;NA;0,141;NA;NA;70;41,6;NA;NA;0,058656;70;9,619858156;NA;NA;0,01356;70;0,790070922;NA;NA;0,00111;70;26,90883303;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;0,0082;NA;NA;NA;22;NA;NA;70;0,0007;NA;NA;NA;NA;NA;NA;NA;22;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Eucalanus;subcrassus;29;Copepoda;Marine;NA;NA;NA;NA;NA;NA;0,0206;NA;NA;70;41,60194175;NA;NA;0,00857;70;9,621359223;NA;NA;0,00198;70;0,791262136;NA;NA;0,00016;70;26,87251534;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;0,0091;NA;NA;NA;29;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Eucalanus;subcrassus;30;Copepoda;Marine;NA;NA;NA;NA;NA;NA;0,0196;NA;NA;70;41,60204082;NA;NA;0,008154;70;9,62244898;NA;NA;0,00189;70;0,790816327;NA;NA;0,00016;70;26,89070968;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;0,0066;NA;NA;NA;29;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Eucalanus;subcrassus;31;Copepoda;Marine;NA;NA;NA;NA;NA;NA;0,019;NA;NA;70;41,6;NA;NA;0,007904;70;9,621052632;NA;NA;0,00183;70;0,789473684;NA;NA;0,00015;70;26,93253333;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;0,0066;NA;NA;NA;29;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Eucalanus;subcrassus;32;Copepoda;Marine;NA;NA;NA;NA;NA;NA;0,0356;NA;NA;70;41,6011236;NA;NA;0,01481;70;9,620786517;NA;NA;0,00343;70;0,789325843;NA;NA;0,00028;70;26,93683274;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;0,0059;NA;NA;NA;29;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Eucalanus;subcrassus;33;Copepoda;Marine;NA;NA;NA;NA;NA;NA;0,092;NA;NA;70;41,6;NA;NA;0,038272;70;9,619565217;NA;NA;0,00885;70;0,790217391;NA;NA;0,00073;70;26,90302613;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;0,0444;NA;NA;NA;27;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Eucalanus;subcrassus;34;Copepoda;Marine;NA;NA;NA;NA;NA;NA;0,1007;NA;NA;70;41,59980139;NA;NA;0,041891;70;9,619662363;NA;NA;0,00969;70;0,790466733;NA;NA;0,00080;70;26,89481156;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;0,0123;NA;NA;NA;22;NA;NA;70;0,007;NA;NA;NA;NA;NA;NA;NA;22;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Eucalanus;subcrassus;35;Copepoda;Marine;NA;NA;NA;NA;NA;NA;0,1026;NA;NA;70;41,60038986;NA;NA;0,042682;70;9,619883041;NA;NA;0,00987;70;0,790448343;NA;NA;0,00081;70;26,89605425;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;0,0303;NA;NA;NA;27;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Eucalanus;subcrassus;36;Copepoda;Marine;NA;NA;NA;NA;NA;NA;0,1053;NA;NA;70;41,60018993;NA;NA;0,043805;70;9,620132953;NA;NA;0,01013;70;0,790123457;NA;NA;0,00083;70;26,9078125;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;0,0329;NA;NA;NA;27;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Eucalanus;subcrassus;37;Copepoda;Marine;NA;NA;NA;NA;NA;NA;0,0817;NA;NA;70;41,5997552;NA;NA;0,033987;70;9,620563035;NA;NA;0,00786;70;0,789473684;NA;NA;0,00065;70;26,93116279;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;0,0349;NA;NA;NA;27;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Eucalanus;subcrassus;38;Copepoda;Marine;NA;NA;NA;NA;NA;NA;0,05;NA;NA;70;41,6;NA;NA;0,0208;70;9,62;NA;NA;0,00481;70;0,79;NA;NA;0,00040;70;26,91164557;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;0,0257;NA;NA;NA;27;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Eucalanus;subcrassus;39;Copepoda;Marine;NA;NA;NA;NA;NA;NA;0,0247;NA;NA;70;41,59919028;NA;NA;0,010275;70;9,619433198;NA;NA;0,00238;70;0,789473684;NA;NA;0,00020;70;26,928;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;0,0072;NA;NA;NA;27;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Eucalanus;subcrassus;40;Copepoda;Marine;NA;NA;NA;NA;NA;NA;0,0715;NA;NA;70;41,6;NA;NA;0,029744;70;9,61958042;NA;NA;0,00688;70;0,79020979;NA;NA;0,00057;70;26,90332743;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;0,0055;NA;NA;NA;22;NA;NA;70;0,0018;NA;NA;NA;NA;NA;NA;NA;22;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Eucalanus;subcrassus;41;Copepoda;Marine;NA;NA;NA;NA;NA;NA;0,0927;NA;NA;70;41,59978425;NA;NA;0,038563;70;9,620280475;NA;NA;0,00892;70;0,789644013;NA;NA;0,00073;70;26,92456284;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;0,0518;NA;NA;NA;27;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Eucalanus;subcrassus;42;Copepoda;Marine;NA;NA;NA;NA;NA;NA;0,0693;NA;NA;70;41,6002886;NA;NA;0,028829;70;9,62049062;NA;NA;0,00667;70;0,789321789;NA;NA;0,00055;70;26,9361426;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;0,0221;NA;NA;NA;27;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Eucalanus;subcrassus;43;Copepoda;Marine;NA;NA;NA;NA;NA;NA;0,0961;NA;NA;70;41,60041623;NA;NA;0,039978;70;9,620187305;NA;NA;0,00925;70;0,789802289;NA;NA;0,00076;70;26,91890646;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;0,0356;NA;NA;NA;27;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Eucalanus;subcrassus;44;Copepoda;Marine;NA;NA;NA;NA;NA;NA;0,1036;NA;NA;70;41,6003861;NA;NA;0,043098;70;9,61969112;NA;NA;0,00997;70;0,78957529;NA;NA;0,00082;70;26,92525672;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;0,0396;NA;NA;NA;27;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Eucalanus;subcrassus;45;Copepoda;Marine;NA;NA;NA;NA;NA;NA;0,1086;NA;NA;70;41,60036832;NA;NA;0,045178;70;9,619705341;NA;NA;0,01045;70;0,790055249;NA;NA;0,00086;70;26,90893939;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;0,0248;NA;NA;NA;22;NA;NA;70;0,0046;NA;NA;NA;NA;NA;NA;NA;22;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Eucalanus;subcrassus;46;Copepoda;Marine;NA;NA;NA;NA;NA;NA;0,0929;NA;NA;70;41,59956943;NA;NA;0,038646;70;9,620021529;NA;NA;0,00894;70;0,790096878;NA;NA;0,00073;70;26,90840599;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;0,0208;NA;NA;NA;27;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Eucalanus;subcrassus;47;Copepoda;Marine;NA;NA;NA;NA;NA;NA;0,0984;NA;NA;70;41,5995935;NA;NA;0,040934;70;9,619918699;NA;NA;0,00947;70;0,789634146;NA;NA;0,00078;70;26,92388674;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;0,0274;NA;NA;NA;27;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Eucalanus;subcrassus;48;Copepoda;Marine;NA;NA;NA;NA;NA;NA;0,0604;NA;NA;70;41,59933775;NA;NA;0,025126;70;9,619205298;NA;NA;0,00581;70;0,789735099;NA;NA;0,00048;70;26,91844864;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;0,0211;NA;NA;NA;27;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Eucalanus;subcrassus;49;Copepoda;Marine;NA;NA;NA;NA;NA;NA;0,0565;NA;NA;70;41,6;NA;NA;0,023504;70;9,619469027;NA;NA;0,00544;70;0,789380531;NA;NA;0,00045;70;26,93127803;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;0,0155;NA;NA;NA;27;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Eucalanus;subcrassus;50;Copepoda;Marine;NA;NA;NA;NA;NA;NA;0,1151;NA;NA;70;41,60034752;NA;NA;0,047882;70;9,620330148;NA;NA;0,01107;70;0,789748045;NA;NA;0,00091;70;26,92115512;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;0,0255;NA;NA;NA;27;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Eucalanus;subcrassus;51;Copepoda;Marine;NA;NA;NA;NA;NA;NA;0,067;NA;NA;70;41,6;NA;NA;0,027872;70;9,619402985;NA;NA;0,00645;70;0,789552239;NA;NA;0,00053;70;26,92523629;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;0,006;NA;NA;NA;27;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Eucalanus;subcrassus;52;Copepoda;Marine;NA;NA;NA;NA;NA;NA;0,1208;NA;NA;70;41,60016556;NA;NA;0,050253;70;9,620033113;NA;NA;0,01162;70;0,789735099;NA;NA;0,00095;70;26,9207652;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;0,0096;NA;NA;NA;22;NA;NA;70;0,0007;NA;NA;NA;NA;NA;NA;NA;22;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Eucalanus;subcrassus;53;Copepoda;Marine;NA;NA;NA;NA;NA;NA;0,1072;NA;NA;70;41,59981343;NA;NA;0,044595;70;9,620335821;NA;NA;0,01031;70;0,79011194;NA;NA;0,00085;70;26,90877214;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;0,0393;NA;NA;NA;27;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Eucalanus;subcrassus;54;Copepoda;Marine;NA;NA;NA;NA;NA;NA;0,0666;NA;NA;70;41,6006006;NA;NA;0,027706;70;9,62012012;NA;NA;0,00641;70;0,78978979;NA;NA;0,00053;70;26,91914449;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;0,0234;NA;NA;NA;27;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Eucalanus;subcrassus;55;Copepoda;Marine;NA;NA;NA;NA;NA;NA;0,0752;NA;NA;70;41,59973404;NA;NA;0,031283;70;9,619680851;NA;NA;0,00723;70;0,789893617;NA;NA;0,00059;70;26,9143771;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;0,0409;NA;NA;NA;30;NA;NA;70;0,0025;NA;NA;NA;NA;NA;NA;NA;30;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Eucalanus;subcrassus;56;Copepoda;Marine;NA;NA;NA;NA;NA;NA;0,0956;NA;NA;70;41,60041841;NA;NA;0,03977;70;9,620292887;NA;NA;0,00920;70;0,789748954;NA;NA;0,00076;70;26,92101987;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;0,0244;NA;NA;NA;22;NA;NA;70;0,0045;NA;NA;NA;NA;NA;NA;NA;22;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Eucalanus;subcrassus;57;Copepoda;Marine;NA;NA;NA;NA;NA;NA;0,0381;NA;NA;70;41,60104987;NA;NA;0,01585;70;9,619422572;NA;NA;0,00367;70;0,790026247;NA;NA;0,00030;70;26,90913621;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;0,0755;NA;NA;NA;30;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Eucalanus;subcrassus;58;Copepoda;Marine;NA;NA;NA;NA;NA;NA;0,1453;NA;NA;70;41,60013765;NA;NA;0,060445;70;9,620096352;NA;NA;0,01398;70;0,79008947;NA;NA;0,00115;70;26,9088676;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;0,0212;NA;NA;NA;22;NA;NA;70;0,0056;NA;NA;NA;NA;NA;NA;NA;22;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Eucalanus;subcrassus;59;Copepoda;Marine;NA;NA;NA;NA;NA;NA;0,1017;NA;NA;70;41,59980334;NA;NA;0,042307;70;9,620452311;NA;NA;0,00978;70;0,789577188;NA;NA;0,00080;70;26,92732254;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;0,0305;NA;NA;NA;22;NA;NA;70;0,0082;NA;NA;NA;NA;NA;NA;NA;22;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Eucalanus;subcrassus;60;Copepoda;Marine;NA;NA;NA;NA;NA;NA;0,0709;NA;NA;70;41,59943583;NA;NA;0,029494;70;9,620592384;NA;NA;0,00682;70;0,789844852;NA;NA;0,00056;70;26,91858929;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;0,0214;NA;NA;NA;22;NA;NA;70;0,0062;NA;NA;NA;NA;NA;NA;NA;22;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Eucalanus;subcrassus;61;Copepoda;Marine;NA;NA;NA;NA;NA;NA;0,1237;NA;NA;70;41,59983832;NA;NA;0,051459;70;9,620048504;NA;NA;0,01190;70;0,789814066;NA;NA;0,00098;70;26,91811668;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;0,0229;NA;NA;NA;22;NA;NA;70;0,0029;NA;NA;NA;NA;NA;NA;NA;22;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Eucalanus;subcrassus;62;Copepoda;Marine;NA;NA;NA;NA;NA;NA;0,1062;NA;NA;70;41,59981168;NA;NA;0,044179;70;9,619585687;NA;NA;0,01022;70;0,790018832;NA;NA;0,00084;70;26,90984505;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;0,0209;NA;NA;NA;22;NA;NA;70;0,0045;NA;NA;NA;NA;NA;NA;NA;22;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Eucalanus;subcrassus;63;Copepoda;Marine;NA;NA;NA;NA;NA;NA;0,0786;NA;NA;70;41,60050891;NA;NA;0,032698;70;9,619592875;NA;NA;0,00756;70;0,790076336;NA;NA;0,00062;70;26,9079066;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;0,0152;NA;NA;NA;22;NA;NA;70;0,0025;NA;NA;NA;NA;NA;NA;NA;22;NA;NA;70;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Euchaeta;acuta;NA;Copepoda;Marine;NA;NA;3,56;NA;NA;165;0,51;NA;NA;165;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,77;5,4;NA;NA;20;NA;NA;165;0,121;NA;NA;NA;NA;NA;NA;NA;20;NA;NA;165;0,0266;NA;NA;NA;NA;NA;NA;NA;20;NA;NA;165;10,37;NA;NA;165
Euchaeta;antarctica;NA;Copepoda;Marine;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;42;NA;NA;130;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Euchaeta;elongata;NA;Copepoda;Marine;Carnivore;78;NA;6,3;7,4;80;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;50,8;NA;NA;161;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Euchaeta;flava;NA;Copepoda;Marine;NA;NA;NA;NA;NA;NA;0,174;NA;NA;69;41,6;NA;NA;0,072384;69;9,6;NA;NA;0,01670;69;0,790229885;NA;NA;0,00138;69;26,84788364;NA;NA;69;NA;NA;NA;NA;NA;NA;NA;NA;1,05;NA;NA;NA;27,4;NA;NA;69;0,084;NA;NA;NA;NA;NA;NA;NA;27,4;NA;NA;69;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Euchaeta;japonica;1;Copepoda;Marine;NA;NA;NA;NA;NA;NA;2,01;NA;NA;181;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;51,8;NA;NA;198;52;NA;NA;98;1,12;NA;NA;NA;NA;6,6;6,8;181;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Euchaeta;japonica;2;Copepoda;Marine;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;33,7;NA;NA;198;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Euchaeta;marina;1;Copepoda;Marine;NA;NA;2,4;NA;NA;165;0,268;NA;NA;71;41,6;NA;NA;0,111488;71;9,620149254;NA;NA;0,02578;71;0,789925373;NA;NA;0,00212;71;26,91460557;NA;NA;71;NA;NA;NA;NA;29;NA;NA;106;1,12;NA;NA;NA;24;NA;NA;71;0,057;NA;NA;NA;NA;NA;NA;NA;24;NA;NA;71;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Euchaeta;marina;2;Copepoda;Marine;NA;NA;NA;NA;NA;NA;0,323;NA;NA;71;41,6;NA;NA;0,134368;71;9,620123839;NA;NA;0,03107;71;0,790092879;NA;NA;0,00255;71;26,90882837;NA;NA;71;NA;NA;NA;NA;NA;NA;NA;NA;1,38;NA;NA;NA;24;NA;NA;71;0,063;NA;NA;NA;NA;NA;NA;NA;24;NA;NA;71;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Euchaeta;marina;3;Copepoda;Marine;NA;NA;NA;NA;NA;NA;0,286;NA;NA;71;41,6;NA;NA;0,118976;71;9,61993007;NA;NA;0,02751;71;0,78986014;NA;NA;0,00226;71;26,91621514;NA;NA;71;NA;NA;NA;NA;NA;NA;NA;NA;1,41;NA;NA;NA;24;NA;NA;71;0,067;NA;NA;NA;NA;NA;NA;NA;24;NA;NA;71;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Euchaeta;marina;4;Copepoda;Marine;NA;NA;NA;NA;NA;NA;0,285;NA;NA;71;41,6;NA;NA;0,11856;71;9,62;NA;NA;0,02742;71;0,790175439;NA;NA;0,00225;71;26,90567052;NA;NA;71;NA;NA;NA;NA;NA;NA;NA;NA;1,44;NA;NA;NA;24;NA;NA;71;0,057;NA;NA;NA;NA;NA;NA;NA;24;NA;NA;71;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
